substrate_flux,o2_flux,growth_rate
-8.0,-7.5,0.6141988372338143
-8.0,-8.0,0.6358065359931562
-8.0,-8.5,0.6574142347524798
-8.0,-9.0,0.6790219335118033
-8.0,-9.5,0.7006296322711305
-8.0,-10.0,0.722237331030454
-8.0,-10.5,0.7438450297897807
-8.0,-11.0,0.7654527285491067
-8.0,-11.5,0.7870604273084286
-8.0,-12.0,0.8086681260677546
-8.0,-12.5,0.8302758248270762
-8.0,-13.0,0.8518835235864007
-8.0,-13.5,0.8734912223457256
-8.0,-14.0,0.8950989211050506
-8.0,-14.5,0.9167066198643735
-8.0,-15.0,0.9383143186236987
-8.0,-15.5,0.9599220173830195
-8.0,-16.0,0.9815297161423518
-8.0,-16.5,1.0031374149016752
-8.0,-17.0,1.0247451136609989
-8.0,-17.5,1.0463528124203223
-8.0,-18.0,1.0679605111796484
-8.0,-18.5,1.0895682099389723
-8.0,-19.0,1.111175908698295
-8.0,-19.5,1.1327836074576252
-8.0,-20.0,1.1543913062169593
-8.5,0.0,0.24150155709718207
-8.5,-0.5,0.2671079609134234
-8.5,-1.0,0.2920454261439268
-8.5,-1.5,0.3169828913744345
-8.5,-2.0,0.34192035660493897
-8.5,-2.5,0.3668578218354446
-8.5,-3.0,0.39179528706594646
-8.5,-3.5,0.4167327522964537
-8.5,-4.0,0.441670217526954
-8.5,-4.5,0.4666076827574595
-8.5,-5.0,0.49154514798797816
-8.5,-5.5,0.5164826132184812
-8.5,-6.0,0.541420078448982
-8.5,-6.5,0.5663575436794974
-8.5,-7.0,0.5912950089099943
-8.5,-7.5,0.6141988372338273
-8.5,-8.0,0.6358065359931396
-8.5,-8.5,0.6574142347524679
-8.5,-9.0,0.679021933511786
-8.5,-9.5,0.7006296322711119
-8.5,-10.0,0.7222373310304414
-8.5,-10.5,0.7438450297897606
-8.5,-11.0,0.7654527285490864
-8.5,-11.5,0.7870604273084154
-8.5,-12.0,0.8086681260677417
-8.5,-12.5,0.8302758248270595
-8.5,-13.0,0.8518835235863923
-8.5,-13.5,0.8734912223457193
-8.5,-14.0,0.8950989211050402
-8.5,-14.5,0.9167066198643712
-8.5,-15.0,0.9383143186236969
-8.5,-15.5,0.9599220173830225
-8.5,-16.0,0.9815297161423371
-8.5,-16.5,1.0031374149016685
-8.5,-17.0,1.0247451136610068
-8.5,-17.5,1.0463528124203265
-8.5,-18.0,1.0679605111796493
-8.5,-18.5,1.0895682099389725
-8.5,-19.0,1.1111759086982929
-8.5,-19.5,1.1327836074576303
